1.290390421959664e-8	1.2713111091577912e-8	1.2599109713462564e-8	1.2561599162908e-8	1.2600656642325348e-8	1.2716739443086045e-8	1.2910688322875786e-8	1.3183732308963415e-8	1.3537494949422691e-8	1.397400203401178e-8	1.4495690811577867e-8	1.5105420733407815e-8	1.580648575505439e-8	1.660262823344194e-8	1.7498054458164882e-8	1.8497451861776428e-8	1.9606007954253712e-8	2.0829431031321732e-8	2.217397271297994e-8	2.364645236752061e-8	2.5254283482434305e-8	2.70055020483162e-8	2.89087970234414e-8	3.097354295000798e-8	3.320983480065154e-8	3.562852513500081e-8	3.824126364615488e-8	4.106053918945252e-8	4.409972438301768e-8	4.737312287395046e-8	5.0896019371193816e-8	5.46847325486044e-8	5.875667092042347e-8	6.313039180699809e-8	6.78256634978891e-8	7.286353073532314e-8	7.82663836387254e-8	8.405803019279068e-8	9.026377243220862e-8	9.691048645432688e-8	1.0402670639314549e-7	1.116427124969177e-7	1.1979062345157666e-7	1.2850449309254053e-7	1.378204116565529e-7	1.4777661172404867e-7	1.5841357900431287e-7	1.697741681213616e-7	1.8190372355791907e-7	1.948502059188062e-7	2.0866432367533384e-7	2.233996705548469e-7	2.3911286873945505e-7	2.558637180412604e-7	2.737153512178958e-7	2.9273439559956985e-7	3.129911411887676e-7	3.3455971540186094e-7	3.5751826461821736e-7	3.819491426979571e-7	4.079391066321159e-7	4.355795194844747e-7	4.6496656078215406e-7	4.962014445073493e-7	5.293906448394781e-7	5.646461297947881e-7	6.020856029019806e-7	6.418327530449686e-7	6.840175126051618e-7	7.28776324022129e-7	7.762524148787752e-7	8.265960816280504e-7	8.799649820394606e-7	9.3652443646286e-7	9.964477379729164e-7	1.0599164714631959e-6	1.1271208417295009e-6	1.1982600105837626e-6	1.2735424430149189e-6	1.3531862624019952e-6	1.4374196147651786e-6	1.526481042026795e-6	1.6206198642326753e-6	1.7200965706657411e-6	1.8251832197629936e-6	1.9361638477234377e-6	2.053334885679381e-6	2.1770055852672333e-6	2.3074984524174003e-6	2.445149689162318e-6	2.590309643215938e-6	2.743343265074083e-6	2.9046305723341435e-6	3.0745671209176928e-6	3.253564482839977e-6	3.4420507301440306e-6	3.6404709245766445e-6	3.849287612555541e-6	4.068981324943599e-6	4.300051081097323e-6	4.543014896638331e-6	4.798410294344247e-6	5.0667948175237015e-6	5.348746545198124e-6	5.644864608376765e-6	5.9557697066652264e-6	6.2821046244143645e-6	6.624534745564237e-6	6.983748566309234e-6	7.360458204654141e-6	7.75539990590035e-6	8.169334543050578e-6	8.60304811108148e-6	9.057352213989844e-6	9.53308454347579e-6	1.0031109348082712e-5	1.055231789157518e-5	1.1097628899287338e-5	1.1667988991143297e-5	1.2264373100003278e-5	1.2887784873951036e-5	1.3539257061101706e-5	1.4219851875474032e-5	1.4930661342429263e-5	1.5672807622146068e-5	1.6447443309574485e-5	1.725575170927296e-5	1.809894708350357e-5	1.8978274871940927e-5	1.9895011881316814e-5	2.0850466443302018e-5	2.184597853891579e-5	2.2882919887716515e-5	2.3962694000035145e-5	2.508673619048607e-5	2.625651355098646e-5	2.7473524881514113e-5	2.873930057682328e-5	3.005540246735439e-5	3.1423423612561784e-5	3.284498804491098e-5	3.4321750462802835e-5	3.585539587069653e-5	3.744763916473859e-5	3.9100224662221405e-5	4.081492557323263e-5	4.2593543412894676e-5	4.4437907352628926e-5	4.6349873508938765e-5	4.8331324168243926e-5	5.0384166946364994e-5	5.251033388131904e-5	5.471178045815056e-5	5.699048456460093e-5	5.934844537649486e-5	6.178768217180885e-5	6.431023307247618e-5	6.691815371307658e-5	6.961351583566189e-5	7.239840581007662e-5	7.52749230792355e-5	7.824517852895213e-5	8.131129278201926e-5	8.447539441638141e-5	8.773961810736081e-5	9.110610269405e-5	9.457698917011403e-5	9.815441859939333e-5	0.00010184052995686005	0.00010563745789562257	0.00010954733044084103	0.0001135722666115781	0.00011771437397177175	0.00012197574611169582	0.0001263584600614356	0.00013086457363809212	0.00013549612272859913	0.00014025511851021826	0.00014514354461096603	0.00015016335421239442	0.00015531646709734766	0.00016060476664548918	0.0001660300967795807	0.0001715942588656819	0.00017729900857061553	0.00018314605268023233	0.00018913704588218128	0.00019527358751707325	0.00020155721830210206	0.0002079894170313506	0.00021457159725718781	0.00022130510395731542	0.00022819121019219046	0.0002352311137576973	0.0002424259338380904	0.0002497767076643767	0.0002572843871834312	0.0002649498357432739	0.00027277382480005386	0.00028075703065239254	0.0002889000312088485	0.00029720330279435237	0.0003056672170015444	0.00031429203759302627	0.00032307791746059026	0.0003320248956475509	0.0003411328944403398	0.00035040171653554734	0.00035983104228862065	0.00036942042705042353	0.0003791692985978571	0.0003890769546647148	0.00039914256057891565	0.00040936514701220126	0.00041974360784832797	0.00043027669817569927	0.0004409630324103012	0.0004518010825546891	0.00046278917659866247	0.00047392549706712334	0.00048520807972046953	0.000496634812412713	0.0005082034341123275	0.0005199115340906538	0.0005317565512824699	0.000543735773823129	0.0005558463387664257	0.0005680852319871135	0.0005804492882717327	0.0005929351916011433	0.0006055394756278702	0.000618258524351076	0.0006310885729916727	0.0006440257090697646	0.0006570658736862922	0.0006702048630104078	0.0006834383299737717	0.0006967617861726074	0.0007101706039779843	0.0007236600188544436	0.0007372251318866965	0.0007508609125137564	0.0007645622014694753	0.0007783237139280714	0.0007921400428528488	0.0008060056625459126	0.0008199149323962943	0.0008338621008235077	0.0008478413094131677	0.000861846597240905	0.0008758719053804358	0.0008899110815912477	0.000903957885180991	0.0009180059920372954	0.0009320489998233454	0.0009460804333312154	0.0009600937499865858	0.0009740823454981364	0.0009880395596445787	0.0010019586821919527	0.001015832958933525	0.0010296555978443127	0.0010434197753419762	0.0010571186426455628	0.001070745332223314	0.0010842929643205311	0.0010977546535582466	0.0011111235155932735	0.0011243926738299871	0.0011375552661740558	0.0011506044518181568	0.0011635334180496182	0.0011763353870697828	0.001189003622814826	0.0012015314377676835	0.0012139121997506877	0.001226139338688499	0.0012382063533309079	0.001250106817925094	0.0012618343888269763	0.001273382811041344	0.0012847459246805402	0.0012959176713315706	0.0013068921003216425	0.001317663374872276	0.0013282257781323014	0.0013385737190802491	0.001348701738286838	0.001358604513528495	0.0013682768652431094	0.0013777137618194524	0.0013869103247120197	0.0013958618333733265	0.0014045637299960178	0.0014130116240574986	0.0014212012966601244	0.001429128704660375	0.0014367899845808038	0.0014441814562989642	0.0014512996265078932	0.001458141191943187	0.0014647030423720936	0.00147098226334051	0.0014769761386742113	0.0014826821527310745	0.001488097992401543	0.001493221548855025	0.0014980509190303858	0.001502584406869172	0.0015068205242906713	0.0015107579919083802	0.0015143957394879333	0.001517732906147008	0.0015207688402981855	0.0015235030993362205	0.0015259354490716197	0.0015280658629128836	0.001529894520800215	0.0015314218078939317	0.0015326483130212397	0.001533574826885457	0.001534202340042172	0.0015345320406472127	0.001534565311981695	0.0015343037297597805	0.0015337490592251188	0.0015329032520423097	0.0015317684429900114	0.0015303469464626586	0.0015286412527880165	0.0015266540243680851	0.0015243880916511094	0.0015218464489426937	0.0015190322500642191	0.0015159488038669787	0.001512599569610598	0.0015089881522144819	0.0015051182973911486	0.0015009938866704462	0.0014966189323237101	0.0014919975721970338	0.001487134064462842	0.0014820327822990093	0.0014766982085047818	0.001471134930062729	0.001465347632655963	0.0014593410951497816	0.0014531201840468468	0.0014466898479249207	0.0014400551118660745	0.0014332210718861753	0.0014261928893733108	0.0014189757855436543	0.0014115750359231197	0.0014039959648629444	0.0013962439400971658	0.0013883243673497153	0.0013802426849986473	0.0013720043588047698	0.0013636148767116882	0.0013550797437240174	0.0013464044768702408	0.001337594600256406	0.0013286556402165666	0.0013195931205655619	0.0013104125579594453	0.0013011194573685288	0.00129171930766772	0.0012822175773484902	0.0012726197103564898	0.0012629311220585069	0.0012531571953421179	0.0012433032768510673	0.0012333746733590755	0.001223376648284432	0.0012133144183474225	0.0012031931503723038	0.0011930179582352052	0.0011827938999590406	0.0011725259749561783	0.0011622191214193157	0.0011518782138607033	0.0011415080607995666	0.0011311134025972689	0.0011206989094395018	0.0011102691794644941	0.0010998287370359715	0.0010893820311593443	0.0010789334340393568	0.0010684872397771822	0.001058047663204734	0.0010476188388537453	0.0010372048200569545	0.0010268095781785546	0.0010164370019708673	0.0010060908970540487	0.0009957749855154547	0.0009854929056251622	0.0009752482116640023	0.0009650443738603325	0.0009548847784316732	0.0009447727277272227	0.0009347114404671888	0.0009247040520747885	0.0009147536150967105	0.0009048630997077759	0.0008950353942954952	0.0008852733061201904	0.0008755795620463193	0.0008659568093406519	0.0008564076165329241	0.0008469344743346277	0.0008375397966116008	0.0008282259214061225	0.0008189951120042523	0.0008098495580441984	0.0008007913766615663	0.0007918226136673915	0.0007829452447549419	0.0007741611767313476	0.0007654722487702092	0.0007568802336814182	0.0007483868391945344	0.0007399937092521569	0.0007317024253098415	0.0007235145076392284	0.0007154314166311642	0.0007074545540957237	0.0006995852645561532	0.0006918248365339086	0.0006841745038220604	0.0006766354467445036	0.0006692087933985156	0.0006618956208783716	0.0006546969564778333	0.000647613778869496	0.0006406470192590917	0.000633797562513005	0.0006270662482573836	0.00062045387194737	0.0006139611859051178	0.0006075889003253907	0.0006013376842476754	0.0005952081664938815	0.0005892009365708149	0.0005833165455367652	0.0005775555068316476	0.000571918297070287	0.0005664053567985364	0.0005610170912120514	0.0005557538708376514	0.0005506160321773123	0.000545603878314946	0.0005407176794862263	0.0005359576736118164	0.0005313240667944662	0.0005268170337805236	0.0005224367183865078	0.0005181832338914723	0.0005140566633959742	0.0005100570601485301	0.0005061844478405382	0.0005024388208706875	0.0004988201445799672	0.0004953283554584315	0.0004919633613249454	0.0004887250414811877	0.000485613246841231	0.00048262780003807736	0.00047976849550855394	0.00047703509955802405	0.00047442735040639425	0.0004719449582169316	0.0004695876051094287	0.0004673549451592798	0.0004652466043840382	0.0004632621807190609	0.0004614012439838272	0.00045966333584055276	0.0004580479697467084	0.00045655463090304754	0.0004551827761987634	0.000453931834155362	0.0004528012048708543	0.0004517902599658231	0.0004508983425329432	0.0004501247670914719	0.0004494688195482357	0.00044892975716658587	0.0004485068085447873	0.0004481991736052558	0.0004480060235960304	0.0004479265011058277	0.0004479597200939815	0.00044810476593652883	0.0004483606954896518	0.0004487265371716466	0.0004492012910645206	0.00044978392903628214	0.0004504733948849216	0.00045126860450502156	0.00045216844607788126	0.00045317178028596723	0.00045427744055244766	0.0004554842333064885	0.00045679093827493485	0.0004581963088009176	0.0004596990721898638	0.00046129793008330746	0.00046299155886083093	0.0004647786100703843	0.0004666577108871579	0.0004686274646011002	0.0004706864511331062	0.0004728332275798036	0.0004750663287868034	0.0004773842679501868	0.0004797855372459313	0.00048226860848688897	0.000484831933806855	0.0004874739463711846	0.0004901930611133331	0.0004929876754966198	0.0004958561703004351	0.0004987969104300299	0.0005018082457489612	0.0005048885119331791	0.0005080360313456764	0.0005112491139305491	0.000514526058125244	0.0005178651517897007	0.0005212646731510396	0.0005247228917623695	0.0005282380694742431	0.0005318084614172187	0.0005354323169939458	0.0005391078808791238	0.0005428333940256546	0.00054660709467525	0.0005504272193717233	0.0005542920039751534	0.000558199684675083	0.0005621484990008745	0.0005661366868273386	0.0005701624913737089	0.0005742241601940504	0.0005783199461571482	0.0005824481084139454	0.0005866069133505778	0.0005907946355250754	0.0005950095585857923	0.0005992499761696637	0.0006035141927783845	0.0006078005246306561	0.0006121073004886535	0.0006164328624569209	0.0006207755667519355	0.0006251337844406307	0.0006295059021462148	0.0006338903227196942	0.0006382854658755511	0.0006426897687901149	0.000647101686661224	0.0006515196932278583	0.0006559422812485044	0.0006603679629371044	0.0006647952703555224	0.0006692227557615698	0.0006736489919117188	0.000678072572317746	0.0006824921114566469	0.0006869062449332806	0.0006913136295953069	0.0006957129436001065	0.0007001028864334815	0.0007044821788800649	0.0007088495629454843	0.0007132038017304488	0.0007175436792570611	0.0007218680002477778	0.0007261755898575658	0.0007304652933599429	0.0007347359757877002	0.0007389865215292521	0.0007432158338816656	0.0007474228345615639	0.0007516064631752097	0.0007557656766492059	0.0007598994486233633	0.0007640067688074071	0.0007680866423033039	0.0007721380888951113	0.0007761601423083399	0.0007801518494409454	0.000784112269568147	0.0007880404735233699	0.000791935542857701	0.0007957965689803255	0.0007996226522824901	0.000803412901247615	0.0008071664315502345	0.0008108823651465139	0.0008145598293591328	0.000818197955959381	0.0008217958802493385	0.0008253527401470548	0.0008288676752776541	0.0008323398260733187	0.0008357683328851	0.0008391523351095167	0.000842490970332882	0.0008457833734962939	0.0008490286760841884	0.000852226005339334	0.0008553744835070972	0.0008584732271117587	0.0008615213462676151	0.0008645179440275233	0.0008674621157714755	0.0008703529486377206	0.0008731895209988546	0.0008759709019852012	0.0008786961510577162	0.0008813643176325354	0.0008839744407591572	0.000886525548854156	0.0008890166594921721	0.0008914467792557962	0.000893814903645841	0.0008961200170533268	0.0008983610927943786	0.0009005370932090705	0.0009026469698250978	0.000904689663586998	0.0009066641051514795	0.0009085692152492502	0.0009104039051135717	0.00091216707697559	0.0009138576246263344	0.0009154744340450883	0.000917016384093682	0.0009184823472760662	0.0009198711905623731	0.0009211817762764837	0.0009224129630459678	0.0009235636068130809	0.0009246325619053515	0.0009256186821641208	0.0009265208221292454	0.000927337838278014	0.0009280685903161855	0.0009287119425189028	0.0009292667651191024	0.0009297319357409033	0.0009301063408753255	0.0009303888773955714	0.000930578454108983	0.0009306739933426786	0.0009306744325597683	0.0009305787260029558	0.0009303858463622454	0.0009300947864633851	0.0009297045609736207	0.0009292142081212532	0.0009286227914254542	0.0009279294014327297	0.0009271331574564029	0.0009262332093154384	0.0009252287390689299	0.0009241189627425365	0.000922903132043177	0.0009215805360582759	0.000920150502935882	0.0009186124015419959	0.0009169656430914857	0.0009152096827489938	0.0009133440211963062	0.0009113682061627005	0.0009092818339148509	0.0009070845507029661	0.0009047760541598766	0.0009023560946499203	0.0008998244765645376	0.0008971810595616076	0.0008944257597456634	0.0008915585507862327	0.000888579464971685	0.0008854885941960802	0.0008822860908766583	0.0008789721687997373	0.0008755471038929403	0.0008720112349218057	0.0008683649641090015	0.0008646087576744992	0.0008607431462952439	0.000856768725482991	0.0008526861558791663	0.0008484961634657502	0.0008441995396913689	0.0008397971415119277	0.0008352898913453028	0.0008306787769397624	0.0008259648511559625	0.0008211492316625357	0.000816233100545436	0.0008112177038313984	0.0008061043509260029	0.0008008944139670206	0.0007955893270938613	0.0007901905856341018	0.0007846997452082332	0.0007791184207539084	0.0007734482854711155	0.0007676910696898549	0.0007618485596620232	0.0007559225962793463	0.0007499150737193386	0.0007438279380213686	0.00073766318559506	0.0007314228616633372	0.0007251090586425582	0.0007187239144622614	0.0007122696108271616	0.0007057483714241055	0.0006991624600767967	0.0006925141788511626	0.0006858058661143157	0.0006790398945501206	0.0006722186691344396	0.0006653446250731776	0.000658420225706293	0.0006514479603809782	0.0006444303422972497	0.0006373699063292012	0.0006302692068252063	0.000623130815390356	0.0006159573186544304	0.0006087513160286978	0.0006015154174548315	0.0005942522411492173	0.0005869644113459098	0.0005796545560414648	0.00057232530474485	0.0005649792862355969	0.0005576191263333139	0.0005502474456816332	0.0005428668575496201	0.0005354799656535964	0.000528089362002294	0.0005206976247681626	0.0005133073161876035	0.0005059209804928146	0.0004985411418778609	0.000491170302501493	0.0004838109405291613	0.0004764655082165709	0.00046913643003704286	0.00046182610085484106	0.00045453688414653193	0.0004472711102723441	0.00044003107479938935	0.0004328190368785013	0.00042563721767635093	0.00041848779886437525	0.00041137292116596324	0.00040429468296321927	0.00039725513896452403	0.0003902562989339972	0.0003833001264838526	0.00037638853793053173	0.00036952340121538364	0.000362706534890552	0.0003559397071706184	0.00034922463505043875	0.00034256298348950634	0.0003359563646630629	0.0003294063372800684	0.00032291440596804975	0.0003164820207247254	0.00031011057643621755	0.00030380141246155344	0.00029755581228306684	0.00029137500322220724	0.0002852601562201807	0.0002792123856827479	0.00027323274938841795	0.00026732224845919914	0.00026148182739297123	0.00025571237415648125	0.00025001472033787204	0.0002443896413575937	0.00023883785673646564	0.00023336003041960352	0.00022795677115484652	0.00022262863292427803	0.00021737611542735713	0.0002121996646141443	0.00020709967326704206	0.0002020764816294272	0.00019713037807952106	0.00019226159984778195	0.0001874703337760986	0.0001827567171170038	0.00017812083837112126	0.0001735627381610201	0.000169082410139638	0.00016467980193141818	0.0001603548161042835	0.00015610731117056975	0.00015193710261502847	0.0001478439639480094	0.00014382762778192707	0.00013988778692912809	0.00013602409551927055	0.00013223617013435066	0.0001285235909595075	0.0001248859029477687	0.00012132261699690547	0.00011783321113659182	0.00011441713172408836	0.00011107379464669317	0.0001078025865292312	0.00010460286594488699	0.00010147396462772107	9.841518868523603e-5	9.542581980940796e-5	9.250511648462942e-5	8.96523151910541e-5	8.68666316018798e-5	8.414726177314192e-5	8.149338332464462e-5	7.890415661069971e-5	7.637872587939048e-5	7.391622041912782e-5	7.151575569132174e-5	6.917643444803095e-5	6.689734783351803e-5	6.467757646868044e-5	6.251619151738547e-5	6.041225573378994e-5	5.83648244897777e-5	5.6372946781701794e-5	5.4435666215675085e-5	5.2552021970702914e-5	5.072104973900349e-5	4.894178264292515e-5	4.721325212790839e-5	4.553448883100242e-5	4.3904523424496466e-5	4.232238743427508e-5	4.0787114032556416e-5	3.929773880472909e-5	3.785330049004032e-5	3.645284169594859e-5	3.509540958599111e-5	3.378005654106603e-5	3.250584079407665e-5	3.1271827037920196e-5	3.0077087006857628e-5	2.8920700031326354e-5	2.7801753566315312e-5	2.6719343693442087e-5	2.5672575596921598e-5	2.4660564013645247e-5	2.3682433657620682e-5	2.2737319619062668e-5	2.1824367738446648e-5	2.0942734955872512e-5	2.0091589636109908e-5	1.927011186972538e-5	1.847749375071017e-5	1.7712939631058578e-5	1.6975666352762264e-5	1.6264903457704593e-5	1.5579893375962774e-5	1.4919891593038303e-5	1.4284166796547537e-5	1.367200100293009e-5	1.3082689664726699e-5	1.2515541759011483e-5	1.1969879857544607e-5	1.1445040179249855e-5	1.0940372625603323e-5	1.0455240799535192e-5	9.989022008454086e-6	9.54110725199686e-6	9.110901195111155e-6	8.697822127087585e-6	8.301301907137515e-6	7.920785897133075e-6	7.555732882107202e-6	7.205614979110209e-6	6.869917535022307e-6	6.548139013905052e-6	6.2397908744756815e-6	5.9443974382752396e-6	5.6614957490980225e-6	5.390635424236234e-6	5.13137849808798e-6	4.8832992586618215e-6	4.645984077506715e-6	4.419031233577675e-6	4.202050731539564e-6	3.994664114998714e-6	3.796504275139778e-6	3.6072152552276692e-6	3.4264520514292187e-6	3.253880410386989e-6	3.0891766239686813e-6	2.93202732160347e-6	2.782129260591959e-6	2.639189114777674e-6	2.5029232619402377e-6	2.3730575702611833e-6	2.249327184200678e-6	2.131476310106795e-6	2.0192580018608687e-6	1.9124339468576948e-6	1.8107742525951265e-6	1.7140572341395323e-6	1.6220692027169026e-6	1.5346042556685368e-6	1.4514640679924585e-6	1.3724576856818384e-6	1.2974013210576009e-6	1.2261181502809526e-6	1.1584381132123678e-6	1.0941977157835626e-6	1.0332398350237916e-6	9.754135268813523e-7	9.205738369592042e-7	8.685816142848246e-7	8.193033282094531e-7	7.726108885373062e-7	7.283814689609258e-7	6.864973338782665e-7	6.468456686549162e-7	6.093184133874053e-7	5.73812100211013e-7	5.402276941910423e-7	5.084704378308657e-7	4.78449699216621e-7	4.500788238120945e-7	4.2327498991889813e-7	3.9795906779960255e-7	3.740554824607223e-7	3.5149208009221945e-7	3.3019999813621584e-7	3.101135389834697e-7	2.911700472560952e-7	2.7330979065853803e-7	2.564758443615034e-7	2.4061397888131e-7	2.256725514152569e-7	2.1160240059237002e-7	1.98356744588013e-7	1.858910825631721e-7	1.7416309936590935e-7	1.6313257345257348e-7	1.5276128796704037e-7	1.4301294492724548e-7	1.3385308245295048e-7	1.2524899498800312e-7	1.1716965644459343e-7	1.0958564621776913e-7	1.0246907800670613e-7	9.579353137878499e-8	8.953398601896368e-8	8.366675860072004e-8	7.816944221705757e-8	7.302084831228851e-8	6.820095105053437e-8	6.369083406787545e-8	5.9472639540203435e-8	5.5529519515595814e-8	5.184558945237061e-8	4.8405883905089375e-8	4.519631430410787e-8	4.2203628777715e-8	3.9415373962792264e-8	3.681985875458871e-8	3.440611994631748e-8	3.216388971161166e-8	3.008356488676256e-8	2.815617800588921e-8	2.6373370051735458e-8	2.472736488079441e-8	2.321094528379142e-8	2.1817430652992798e-8	2.05406562165944e-8	1.9374953813655615e-8	1.8315134181712266e-8	1.7356470730423014e-8	1.6494684777379477e-8	1.5725932228427554e-8	1.5046791682737926e-8	1.4454253946138973e-8	1.3945712941554334e-8	1.3518958006997207e-8	1.3172167574238003e-8
